id,name,isin_code,create_day,market_type,market_type_detail,industry_type,update_time,update_user
080321,亞德客元富7C購01,TW18Z0803213,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080322,華新元富7C購01,TW18Z0803221,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080323,台積電元富7C購01,TW18Z0803239,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080324,華邦電元富7C購01,TW18Z0803247,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080325,京元電元富83購01,TW18Z0803254,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080326,可成元富7C購01,TW18Z0803262,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080327,強茂元富7C購01,TW18Z0803270,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080328,宏達電元富7C購01,TW18Z0803288,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080329,富邦金元富7C購01,TW18Z0803296,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080330,玉山金元富7C購01,TW18Z0803304,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080331,景碩元富7C購01,TW18Z0803312,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080332,緯創元富7C購01,TW18Z0803320,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080333,創意元富7C購01,TW18Z0803338,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080334,嘉澤元富7C購01,TW18Z0803346,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080335,TPK元富7C購01,TW18Z0803353,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080336,強茂國泰7C購02,TW18Z0803361,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080337,德律國泰7C購01,TW18Z0803379,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080338,儒鴻富邦81購01,TW18Z0803387,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080339,大成鋼富邦7C購02,TW18Z0803395,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080340,建準富邦7C購01,TW18Z0803403,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080341,聯發科富邦81購03,TW18Z0803411,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080342,全新富邦7C購01,TW18Z0803429,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080343,創意富邦81購01,TW18Z0803437,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080344,康控富邦83購01,TW18Z0803445,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080345,矽格富邦7C購01,TW18Z0803452,20180608,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080346,旺宏國票81購01,TW18Z0803460,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080347,GIS國票7C購01,TW18Z0803478,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080348,上証2X元大7C購03,TW18Z0803486,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080349,上証2X元大7C購04,TW18Z0803494,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080350,滬深2X元大7C購04,TW18Z0803502,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080351,滬深2X元大7C購05,TW18Z0803510,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080352,滬深2X元大7C購06,TW18Z0803528,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080353,中鋼元大7C購02,TW18Z0803536,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080354,台積電元大7C購02,TW18Z0803544,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080355,華邦電元大7C購01,TW18Z0803551,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080356,永豐金元大7C購01,TW18Z0803569,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080357,康普元大7C購01,TW18Z0803577,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080358,祥碩元大7C購01,TW18Z0803585,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080359,微星凱基7C購01,TW18Z0803593,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080360,中租凱基7C購01,TW18Z0803601,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080361,元油2X日盛7C購01,TW18Z0803619,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080362,國泰金日盛7C購01,TW18Z0803627,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080363,康控第一7C購01,TW18Z0803635,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080364,A50正2元富7C購01,TW18Z0803643,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080365,台泥元富7C購01,TW18Z0803650,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080366,美律元富7C購01,TW18Z0803668,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080367,台勝科元富7C購01,TW18Z0803676,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080368,康控元富7C購01,TW18Z0803684,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080369,康控元富7C購02,TW18Z0803692,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080370,GIS元富83購01,TW18Z0803700,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080371,矽創元富7C購01,TW18Z0803718,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080372,南亞群益7C購03,TW18Z0803726,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080373,台苯群益7C購02,TW18Z0803734,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080374,聯電群益7C購02,TW18Z0803742,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080375,鴻海群益7C購03,TW18Z0803759,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080376,致茂群益7C購04,TW18Z0803767,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080377,燿華群益7C購03,TW18Z0803775,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080378,瑞昱群益7C購01,TW18Z0803783,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080379,台光電群益7C購01,TW18Z0803791,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080380,建準群益7C購01,TW18Z0803809,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080381,興勤群益7C購01,TW18Z0803817,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080382,奇鋐群益7C購02,TW18Z0803825,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080383,聯詠群益7C購01,TW18Z0803833,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080384,智原群益7C購01,TW18Z0803841,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080385,新日興群益7C購01,TW18Z0803858,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080386,智易群益7C購02,TW18Z0803866,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080387,世芯群益7C購01,TW18Z0803874,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080388,貿聯群益7C購01,TW18Z0803882,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080389,聯德群益7C購02,TW18Z0803890,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080390,致伸群益7C購01,TW18Z0803908,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080391,祥碩群益7C購01,TW18Z0803916,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080392,中磊群益7C購01,TW18Z0803924,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080393,彩晶群益7C購01,TW18Z0803932,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080394,樺漢群益7C購01,TW18Z0803940,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080395,至上群益7C購01,TW18Z0803957,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080396,T50反1兆豐86購01,TW18Z0803965,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080397,滬深2X兆豐7C購01,TW18Z0803973,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080398,和大兆豐81購01,TW18Z0803981,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080399,上銀兆豐81購01,TW18Z0803999,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080400,聯電兆豐7C購01,TW18Z0804005,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080401,台積電兆豐7C購01,TW18Z0804013,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080402,旺宏兆豐7C購02,TW18Z0804021,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080403,友達兆豐81購01,TW18Z0804039,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080404,聯發科兆豐81購01,TW18Z0804047,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080405,強茂兆豐81購01,TW18Z0804054,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080406,宏達電兆豐81購01,TW18Z0804062,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080407,新光金兆豐7C購02,TW18Z0804070,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080408,京鼎兆豐81購01,TW18Z0804088,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080409,T50反1永豐7C購01,TW18Z0804096,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080410,A50正2永豐7C購02,TW18Z0804104,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080411,康控永豐7C購01,TW18Z0804112,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080412,矽格永豐7C購01,TW18Z0804120,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080413,GIS永豐7C購02,TW18Z0804138,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080414,鴻海台新81購01,TW18Z0804146,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080415,台積電台新81購03,TW18Z0804153,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080416,旺宏台新7C購01,TW18Z0804161,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080417,宏碁台新7C購01,TW18Z0804179,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080418,GIS台新7C購01,TW18Z0804187,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080419,光磊麥證7C購01,TW18Z0804195,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080420,華邦電麥證7C購01,TW18Z0804203,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080421,華邦電麥證81購01,TW18Z0804211,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080422,智邦麥證81購01,TW18Z0804229,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080423,順德麥證81購01,TW18Z0804237,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080424,宏碁麥證81購01,TW18Z0804245,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080425,英業達麥證7C購01,TW18Z0804252,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080426,友達麥證7C購01,TW18Z0804260,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080427,華南金麥證7C購01,TW18Z0804278,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080428,富邦金麥證7C購01,TW18Z0804286,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080429,國泰金麥證7C購01,TW18Z0804294,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080430,開發金麥證7C購01,TW18Z0804302,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080431,玉山金麥證7C購01,TW18Z0804310,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080432,元大金麥證7C購01,TW18Z0804328,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080433,兆豐金麥證7C購01,TW18Z0804336,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080434,國泰金富邦81購01,TW18Z0804344,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080435,潤泰全富邦81購01,TW18Z0804351,20180611,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080436,奇力新第一7C購01,TW18Z0804369,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080437,富邦金第一7C購01,TW18Z0804377,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080438,奇力新中信7C購01,TW18Z0804385,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080439,晶電兆豐81購01,TW18Z0804393,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080440,滬深2X國票7C購03,TW18Z0804401,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080441,晶電國票7C購02,TW18Z0804419,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080442,全新國票81購01,TW18Z0804427,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080443,鴻海凱基7C購01,TW18Z0804435,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080444,鴻海凱基7C購02,TW18Z0804443,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080445,宏碁凱基7C購01,TW18Z0804450,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080446,宏碁凱基7C購02,TW18Z0804468,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080447,晶電凱基7C購03,TW18Z0804476,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080448,奇力新凱基7C購01,TW18Z0804484,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080449,德律凱基7C購02,TW18Z0804492,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080450,元大金日盛7C購01,TW18Z0804500,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080451,新光鋼群益7C購02,TW18Z0804518,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080452,華通群益7C購02,TW18Z0804526,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080453,智邦群益7C購01,TW18Z0804534,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080454,微星群益7C購02,TW18Z0804542,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080455,興勤群益7C購02,TW18Z0804559,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080456,冠德群益7C購01,TW18Z0804567,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080457,宏盛群益7C購01,TW18Z0804575,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080458,京鼎群益7C購01,TW18Z0804583,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080459,瀚宇博群益7C購01,TW18Z0804591,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080460,長虹群益7C購01,TW18Z0804609,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080461,彩晶群益7C購02,TW18Z0804617,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080462,GIS群益7C購03,TW18Z0804625,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080463,達方群益7C購01,TW18Z0804633,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080464,遠東新元大7C購01,TW18Z0804641,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080465,堤維西元大7C購01,TW18Z0804658,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080466,和大元大7C購01,TW18Z0804666,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080467,亞德客元大7C購01,TW18Z0804674,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080468,亞德客元大7C購02,TW18Z0804682,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080469,鴻海元大7C購08,TW18Z0804690,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080470,台積電元大7C購03,TW18Z0804708,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080471,宏碁元大7C購02,TW18Z0804716,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080472,南亞科元大7C購02,TW18Z0804724,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080473,聯發科元大7C購02,TW18Z0804732,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080474,強茂元大7C購02,TW18Z0804740,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080475,宏達電元大7C購01,TW18Z0804757,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080476,臺企銀元大7C購01,TW18Z0804765,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080477,富邦金元大7C購03,TW18Z0804773,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080478,兆豐金元大7C購01,TW18Z0804781,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080479,聯詠元大7C購01,TW18Z0804799,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080480,創意元大7C購05,TW18Z0804807,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080481,TPK元大7C購03,TW18Z0804815,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080482,中租元大7C購02,TW18Z0804823,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080483,智邦統一83購01,TW18Z0804831,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080484,晶電統一83購01,TW18Z0804849,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080485,奇力新統一83購01,TW18Z0804856,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080486,康控統一83購01,TW18Z0804864,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080487,GIS統一83購02,TW18Z0804872,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080488,宏碁元富7C購01,TW18Z0804880,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080489,宏碁元富7C購02,TW18Z0804898,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080490,凌陽元富7C購01,TW18Z0804906,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080491,彩晶元富7C購01,TW18Z0804914,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080492,南茂元富7C購01,TW18Z0804922,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080493,宏碁國泰7C購01,TW18Z0804930,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080494,祥碩國泰7C購01,TW18Z0804948,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080495,敦南國泰7C購01,TW18Z0804955,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080496,南茂國泰7C購01,TW18Z0804963,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080497,達方國泰81購01,TW18Z0804971,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080498,可成永昌7C購02,TW18Z0804989,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080499,鴻海富邦81購03,TW18Z0804997,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080500,鴻海富邦81購04,TW18Z0805002,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080501,宏碁富邦7C購01,TW18Z0805010,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080502,宏碁富邦81購01,TW18Z0805028,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080503,美律富邦81購03,TW18Z0805036,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080504,奇力新富邦7C購02,TW18Z0805044,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080505,康控富邦7C購02,TW18Z0805051,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080506,GIS富邦81購01,TW18Z0805069,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080507,鴻海永豐7C購01,TW18Z0805077,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080508,晶電永豐7C購02,TW18Z0805085,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080509,奇力新永豐7C購01,TW18Z0805093,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080510,奇力新永豐7C購02,TW18Z0805101,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080511,中工永豐7C購01,TW18Z0805119,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080512,達邁永豐7C購01,TW18Z0805127,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080513,健策永豐7C購01,TW18Z0805135,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080514,GIS永豐7C購03,TW18Z0805143,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080515,達方永豐7C購01,TW18Z0805150,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080516,友達台新7C購01,TW18Z0805168,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080517,友達台新81購01,TW18Z0805176,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080518,晶電台新7C購01,TW18Z0805184,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080519,奇力新台新7C購01,TW18Z0805192,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080520,可成台新7C購02,TW18Z0805200,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080521,群創台新81購02,TW18Z0805218,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080522,台勝科台新7C購03,TW18Z0805226,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080523,TPK台新81購01,TW18Z0805234,20180612,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080524,緯創第一7C購01,TW18Z0805242,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080525,大成鋼中信7C購03,TW18Z0805259,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080526,上銀中信81購01,TW18Z0805267,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080527,台積電中信7C購01,TW18Z0805275,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080528,華邦電中信7C購01,TW18Z0805283,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080529,聯發科中信7C購01,TW18Z0805291,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080530,新光金日盛7C購01,TW18Z0805309,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080531,和大凱基81購02,TW18Z0805317,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080532,為升凱基7C購01,TW18Z0805325,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080533,鴻海凱基7C購04,TW18Z0805333,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080534,奇力新凱基7C購02,TW18Z0805341,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080535,聯詠凱基82購01,TW18Z0805358,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080536,新日興凱基7C購01,TW18Z0805366,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080537,明泰凱基7C購01,TW18Z0805374,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080538,貿聯凱基81購01,TW18Z0805382,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080539,康控凱基7C購01,TW18Z0805390,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080540,祥碩凱基81購01,TW18Z0805408,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080541,華通群益7C購03,TW18Z0805416,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080542,鴻海群益7C購04,TW18Z0805424,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080543,鴻海群益7C購05,TW18Z0805432,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080544,台積電群益7C購01,TW18Z0805440,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080545,智邦群益7C購02,TW18Z0805457,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080546,聯發科群益7C購04,TW18Z0805465,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080547,全新群益7C購01,TW18Z0805473,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080548,立隆電群益7C購01,TW18Z0805481,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080549,立隆電群益7C購02,TW18Z0805499,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
080550,長榮航群益7C購01,TW18Z0805507,20180613,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
